ARTICLE_ID,DATE,PICKING_QUANTITY_CU
3b8e8cd3,2022-06-17,30
3b8e8cd3,2022-06-18,2
89244b2a,2022-06-13,1
89244b2a,2022-06-14,6
89244b2a,2022-06-15,4
89244b2a,2022-06-17,22
89244b2a,2022-06-18,1
a0159c5d,2022-06-13,5
a0159c5d,2022-06-14,10
a0159c5d,2022-06-15,9
a0159c5d,2022-06-17,26
a0159c5d,2022-06-18,2
b7ed8850,2022-06-13,8
b7ed8850,2022-06-14,4
b7ed8850,2022-06-15,12
b7ed8850,2022-06-17,10
b7ed8850,2022-06-18,4
91e3a941,2022-06-13,14
91e3a941,2022-06-14,18
91e3a941,2022-06-15,10
91e3a941,2022-06-17,18
91e3a941,2022-06-18,1
31510850,2022-06-13,21
31510850,2022-06-14,19
31510850,2022-06-15,32
31510850,2022-06-17,22
31510850,2022-06-18,5
19cb4836,2022-06-13,25
19cb4836,2022-06-14,23
19cb4836,2022-06-15,10
19cb4836,2022-06-17,2
19cb4836,2022-06-18,4
8cff27fc,2022-06-13,65
8cff27fc,2022-06-14,56
8cff27fc,2022-06-15,59
8cff27fc,2022-06-17,88
8cff27fc,2022-06-18,43
780224c7,2022-06-13,14
780224c7,2022-06-14,15
780224c7,2022-06-15,14
780224c7,2022-06-17,13
780224c7,2022-06-18,3
a0e0694f,2022-06-13,26
a0e0694f,2022-06-14,36
a0e0694f,2022-06-15,51
a0e0694f,2022-06-17,81
a0e0694f,2022-06-18,23
d9935306,2022-06-13,10
d9935306,2022-06-14,10
d9935306,2022-06-15,13
d9935306,2022-06-17,11
d9935306,2022-06-18,6
313f489e,2022-06-13,16
313f489e,2022-06-14,26
313f489e,2022-06-15,26
313f489e,2022-06-17,28
313f489e,2022-06-18,6
96f8663e,2022-06-13,20
96f8663e,2022-06-14,13
96f8663e,2022-06-15,11
96f8663e,2022-06-17,13
96f8663e,2022-06-18,8
6577fa3c,2022-06-13,40
6577fa3c,2022-06-14,38
6577fa3c,2022-06-15,36
6577fa3c,2022-06-17,43
6577fa3c,2022-06-18,20
7b8bc353,2022-06-13,38
7b8bc353,2022-06-14,29
7b8bc353,2022-06-15,28
7b8bc353,2022-06-17,22
7b8bc353,2022-06-18,17
73bc4a9e,2022-06-13,16
73bc4a9e,2022-06-14,22
73bc4a9e,2022-06-15,23
73bc4a9e,2022-06-17,50
73bc4a9e,2022-06-18,23
12cd7742,2022-06-13,19
12cd7742,2022-06-14,38
12cd7742,2022-06-15,28
12cd7742,2022-06-17,31
12cd7742,2022-06-18,20
968a6d60,2022-06-13,39
968a6d60,2022-06-14,36
968a6d60,2022-06-15,42
968a6d60,2022-06-17,80
968a6d60,2022-06-18,16
d2621341,2022-06-13,8
d2621341,2022-06-14,26
d2621341,2022-06-15,47
d2621341,2022-06-17,21
d2621341,2022-06-18,4
e66827ad,2022-06-13,20
e66827ad,2022-06-14,14
e66827ad,2022-06-15,30
e66827ad,2022-06-17,42
e66827ad,2022-06-18,18
664f0d41,2022-06-13,13
664f0d41,2022-06-14,15
664f0d41,2022-06-15,20
664f0d41,2022-06-17,34
664f0d41,2022-06-18,12
0b7cffd1,2022-06-13,146
0b7cffd1,2022-06-14,241
0b7cffd1,2022-06-15,209
0b7cffd1,2022-06-17,241
0b7cffd1,2022-06-18,65
de359ad9,2022-06-13,17
de359ad9,2022-06-14,9
de359ad9,2022-06-15,8
de359ad9,2022-06-17,25
de359ad9,2022-06-18,7
4549ce29,2022-06-13,14
4549ce29,2022-06-14,4
4549ce29,2022-06-15,3
4549ce29,2022-06-17,27
4549ce29,2022-06-18,9
07d20bd1,2022-06-13,39
07d20bd1,2022-06-14,45
07d20bd1,2022-06-15,50
07d20bd1,2022-06-17,48
07d20bd1,2022-06-18,27
504fcfb4,2022-06-13,29
504fcfb4,2022-06-14,32
504fcfb4,2022-06-15,26
504fcfb4,2022-06-17,51
504fcfb4,2022-06-18,13
c2f3c1f4,2022-06-13,13
c2f3c1f4,2022-06-14,15
c2f3c1f4,2022-06-15,30
c2f3c1f4,2022-06-17,21
c2f3c1f4,2022-06-18,12
2465e92c,2022-06-13,76
2465e92c,2022-06-14,83
2465e92c,2022-06-15,52
2465e92c,2022-06-17,131
2465e92c,2022-06-18,23
aee6862f,2022-06-13,25
aee6862f,2022-06-14,21
aee6862f,2022-06-15,19
aee6862f,2022-06-17,32
aee6862f,2022-06-18,16
66365dcd,2022-06-13,50
66365dcd,2022-06-14,36
66365dcd,2022-06-15,50
66365dcd,2022-06-17,82
66365dcd,2022-06-18,11
d71926e5,2022-06-13,155
d71926e5,2022-06-14,135
d71926e5,2022-06-15,100
d71926e5,2022-06-17,223
d71926e5,2022-06-18,43
10321e91,2022-06-13,9
10321e91,2022-06-14,10
10321e91,2022-06-15,20
10321e91,2022-06-17,22
10321e91,2022-06-18,5
fdcec6b8,2022-06-13,19
fdcec6b8,2022-06-14,23
fdcec6b8,2022-06-15,15
fdcec6b8,2022-06-17,15
fdcec6b8,2022-06-18,5
f6a1d8e1,2022-06-13,64
f6a1d8e1,2022-06-14,130
f6a1d8e1,2022-06-15,112
f6a1d8e1,2022-06-17,98
f6a1d8e1,2022-06-18,20
86e4c91d,2022-06-13,30
86e4c91d,2022-06-14,26
86e4c91d,2022-06-15,15
86e4c91d,2022-06-17,19
86e4c91d,2022-06-18,6
50a996d8,2022-06-13,3
50a996d8,2022-06-14,3
50a996d8,2022-06-15,7
50a996d8,2022-06-17,14
50a996d8,2022-06-18,4
5e20f3bf,2022-06-13,42
5e20f3bf,2022-06-14,72
5e20f3bf,2022-06-15,67
5e20f3bf,2022-06-17,84
5e20f3bf,2022-06-18,56
fff9f5fb,2022-06-13,17
fff9f5fb,2022-06-14,44
fff9f5fb,2022-06-15,6
fff9f5fb,2022-06-17,53
fff9f5fb,2022-06-18,7
285d7446,2022-06-13,28
285d7446,2022-06-14,25
285d7446,2022-06-15,11
285d7446,2022-06-17,34
285d7446,2022-06-18,19
f3640b83,2022-06-13,5
f3640b83,2022-06-14,13
f3640b83,2022-06-15,6
f3640b83,2022-06-17,25
f3640b83,2022-06-18,4
63b06df1,2022-06-13,4
63b06df1,2022-06-14,3
63b06df1,2022-06-15,4
63b06df1,2022-06-17,6
63b06df1,2022-06-18,2
209f7040,2022-06-13,25
209f7040,2022-06-14,35
209f7040,2022-06-15,18
209f7040,2022-06-17,38
209f7040,2022-06-18,8
70cf34f9,2022-06-13,7
70cf34f9,2022-06-14,13
70cf34f9,2022-06-15,14
70cf34f9,2022-06-17,12
70cf34f9,2022-06-18,8
ba8113ab,2022-06-13,61
ba8113ab,2022-06-14,68
ba8113ab,2022-06-15,35
ba8113ab,2022-06-17,63
ba8113ab,2022-06-18,24
2f524700,2022-06-13,17
2f524700,2022-06-14,11
2f524700,2022-06-15,17
2f524700,2022-06-17,15
2f524700,2022-06-18,5
a4b5579a,2022-06-13,30
a4b5579a,2022-06-14,26
a4b5579a,2022-06-15,21
a4b5579a,2022-06-17,42
a4b5579a,2022-06-18,3
0c5ee864,2022-06-13,17
0c5ee864,2022-06-14,11
0c5ee864,2022-06-15,12
0c5ee864,2022-06-17,35
0c5ee864,2022-06-18,3
6e1470eb,2022-06-13,23
6e1470eb,2022-06-14,30
6e1470eb,2022-06-15,57
6e1470eb,2022-06-17,39
6e1470eb,2022-06-18,21
badb09f7,2022-06-13,9
badb09f7,2022-06-14,14
badb09f7,2022-06-15,8
badb09f7,2022-06-17,23
badb09f7,2022-06-18,2
565ca6da,2022-06-13,96
565ca6da,2022-06-14,61
565ca6da,2022-06-15,78
565ca6da,2022-06-17,95
565ca6da,2022-06-18,34
a0d3fd1f,2022-06-13,29
a0d3fd1f,2022-06-14,22
a0d3fd1f,2022-06-15,25
a0d3fd1f,2022-06-17,48
a0d3fd1f,2022-06-18,24
7fcd5262,2022-06-13,18
7fcd5262,2022-06-14,34
7fcd5262,2022-06-15,46
7fcd5262,2022-06-17,55
7fcd5262,2022-06-18,26
c3c5ec73,2022-06-13,220
c3c5ec73,2022-06-14,216
c3c5ec73,2022-06-15,286
c3c5ec73,2022-06-17,374
c3c5ec73,2022-06-18,148
c20c4e6b,2022-06-13,91
c20c4e6b,2022-06-14,46
c20c4e6b,2022-06-15,51
c20c4e6b,2022-06-17,101
c20c4e6b,2022-06-18,40
07a0d713,2022-06-13,95
07a0d713,2022-06-14,142
07a0d713,2022-06-15,122
07a0d713,2022-06-17,153
07a0d713,2022-06-18,35
c2f48c7d,2022-06-13,61
c2f48c7d,2022-06-14,48
c2f48c7d,2022-06-15,48
c2f48c7d,2022-06-17,90
c2f48c7d,2022-06-18,16
45f52114,2022-06-13,37
45f52114,2022-06-14,53
45f52114,2022-06-15,43
45f52114,2022-06-17,70
45f52114,2022-06-18,13
d4cf98ad,2022-06-13,35
d4cf98ad,2022-06-14,28
d4cf98ad,2022-06-15,18
d4cf98ad,2022-06-17,44
d4cf98ad,2022-06-18,13
524bbc13,2022-06-13,86
524bbc13,2022-06-14,55
524bbc13,2022-06-15,68
524bbc13,2022-06-17,147
524bbc13,2022-06-18,19
e503d66c,2022-06-13,52
e503d66c,2022-06-14,42
e503d66c,2022-06-15,61
e503d66c,2022-06-17,45
e503d66c,2022-06-18,19
8ae33b64,2022-06-13,13
8ae33b64,2022-06-14,14
8ae33b64,2022-06-15,13
8ae33b64,2022-06-17,36
8ae33b64,2022-06-18,6
87221d2c,2022-06-13,9
87221d2c,2022-06-14,9
87221d2c,2022-06-15,10
87221d2c,2022-06-17,28
87221d2c,2022-06-18,6
c6dd1427,2022-06-13,70
c6dd1427,2022-06-14,69
c6dd1427,2022-06-15,92
c6dd1427,2022-06-17,87
c6dd1427,2022-06-18,53
c2febf32,2022-06-13,58
c2febf32,2022-06-14,68
c2febf32,2022-06-15,57
c2febf32,2022-06-17,65
c2febf32,2022-06-18,22
419753bf,2022-06-13,25
419753bf,2022-06-14,48
419753bf,2022-06-15,46
419753bf,2022-06-17,79
419753bf,2022-06-18,27
8f89e2cf,2022-06-13,88
8f89e2cf,2022-06-14,42
8f89e2cf,2022-06-15,59
8f89e2cf,2022-06-17,94
8f89e2cf,2022-06-18,21
cace4091,2022-06-13,20
cace4091,2022-06-14,48
cace4091,2022-06-15,23
cace4091,2022-06-17,47
cace4091,2022-06-18,22
8837d24b,2022-06-13,31
8837d24b,2022-06-14,42
8837d24b,2022-06-15,32
8837d24b,2022-06-17,47
8837d24b,2022-06-18,16
266926d7,2022-06-13,64
266926d7,2022-06-14,77
266926d7,2022-06-15,60
266926d7,2022-06-17,54
266926d7,2022-06-18,22
0985fae5,2022-06-13,3
0985fae5,2022-06-14,6
0985fae5,2022-06-15,14
0985fae5,2022-06-17,13
0985fae5,2022-06-18,7
66ba37b9,2022-06-13,7
66ba37b9,2022-06-14,7
66ba37b9,2022-06-15,7
66ba37b9,2022-06-17,16
66ba37b9,2022-06-18,8
356f79be,2022-06-13,52
356f79be,2022-06-14,58
356f79be,2022-06-15,95
356f79be,2022-06-17,103
356f79be,2022-06-18,42
13a1b00b,2022-06-13,24
13a1b00b,2022-06-14,33
13a1b00b,2022-06-15,20
13a1b00b,2022-06-17,23
13a1b00b,2022-06-18,7
4af3680b,2022-06-13,26
4af3680b,2022-06-14,56
4af3680b,2022-06-15,36
4af3680b,2022-06-17,42
4af3680b,2022-06-18,11
d658a088,2022-06-13,32
d658a088,2022-06-14,26
d658a088,2022-06-15,15
d658a088,2022-06-17,36
d658a088,2022-06-18,11
abba53df,2022-06-13,10
abba53df,2022-06-14,21
abba53df,2022-06-15,19
abba53df,2022-06-17,20
abba53df,2022-06-18,4
290da0ff,2022-06-13,54
290da0ff,2022-06-14,56
290da0ff,2022-06-15,60
290da0ff,2022-06-17,88
290da0ff,2022-06-18,12
b1be77b4,2022-06-13,62
b1be77b4,2022-06-14,118
b1be77b4,2022-06-15,112
b1be77b4,2022-06-17,109
b1be77b4,2022-06-18,52
70f70bc8,2022-06-13,29
70f70bc8,2022-06-14,50
70f70bc8,2022-06-15,39
70f70bc8,2022-06-17,66
70f70bc8,2022-06-18,51
154d2a3c,2022-06-13,10
154d2a3c,2022-06-14,30
154d2a3c,2022-06-15,19
154d2a3c,2022-06-17,42
154d2a3c,2022-06-18,18
d67661de,2022-06-13,11
d67661de,2022-06-14,12
d67661de,2022-06-15,7
d67661de,2022-06-17,18
d67661de,2022-06-18,22
6a96e218,2022-06-13,33
6a96e218,2022-06-14,28
6a96e218,2022-06-15,53
6a96e218,2022-06-17,63
6a96e218,2022-06-18,28
997a85fc,2022-06-13,110
997a85fc,2022-06-14,107
997a85fc,2022-06-15,124
997a85fc,2022-06-17,174
997a85fc,2022-06-18,41
8d44d21e,2022-06-13,7
8d44d21e,2022-06-14,36
8d44d21e,2022-06-15,16
8d44d21e,2022-06-17,16
8d44d21e,2022-06-18,6
cd2c76ae,2022-06-13,59
cd2c76ae,2022-06-14,92
cd2c76ae,2022-06-15,68
cd2c76ae,2022-06-17,93
cd2c76ae,2022-06-18,39
bfbbc6ce,2022-06-13,138
bfbbc6ce,2022-06-14,188
bfbbc6ce,2022-06-15,192
bfbbc6ce,2022-06-17,180
bfbbc6ce,2022-06-18,107
813c453d,2022-06-13,14
813c453d,2022-06-14,20
813c453d,2022-06-15,31
813c453d,2022-06-17,47
813c453d,2022-06-18,14
f5d6679b,2022-06-13,16
f5d6679b,2022-06-14,27
f5d6679b,2022-06-15,49
f5d6679b,2022-06-17,59
f5d6679b,2022-06-18,20
b18fa45e,2022-06-13,42
b18fa45e,2022-06-14,32
b18fa45e,2022-06-15,26
b18fa45e,2022-06-17,34
b18fa45e,2022-06-18,9
d842d3ab,2022-06-13,6
d842d3ab,2022-06-14,6
d842d3ab,2022-06-15,8
d842d3ab,2022-06-17,14
d842d3ab,2022-06-18,5
38d2fb49,2022-06-13,87
38d2fb49,2022-06-14,35
38d2fb49,2022-06-15,13
38d2fb49,2022-06-17,42
38d2fb49,2022-06-18,25
da00e010,2022-06-13,7
da00e010,2022-06-14,5
da00e010,2022-06-15,4
da00e010,2022-06-17,7
da00e010,2022-06-18,4
bac0fa70,2022-06-13,28
bac0fa70,2022-06-14,64
bac0fa70,2022-06-15,59
bac0fa70,2022-06-17,85
bac0fa70,2022-06-18,44
8fd440ad,2022-06-13,26
8fd440ad,2022-06-14,26
8fd440ad,2022-06-15,26
8fd440ad,2022-06-17,61
8fd440ad,2022-06-18,11
0332607e,2022-06-13,10
0332607e,2022-06-14,15
0332607e,2022-06-15,14
0332607e,2022-06-17,46
0332607e,2022-06-18,9
34d3e7c9,2022-06-13,6
34d3e7c9,2022-06-14,2
34d3e7c9,2022-06-15,6
34d3e7c9,2022-06-17,8
34d3e7c9,2022-06-18,8
08fb3119,2022-06-13,22
08fb3119,2022-06-14,21
08fb3119,2022-06-15,41
08fb3119,2022-06-17,18
08fb3119,2022-06-18,7
c66c3dcb,2022-06-13,7
c66c3dcb,2022-06-14,8
c66c3dcb,2022-06-15,6
c66c3dcb,2022-06-17,18
c66c3dcb,2022-06-18,2
c6cf1c58,2022-06-13,49
c6cf1c58,2022-06-14,57
c6cf1c58,2022-06-15,35
c6cf1c58,2022-06-17,45
c6cf1c58,2022-06-18,18
ccc68e1a,2022-06-13,25
ccc68e1a,2022-06-14,16
ccc68e1a,2022-06-15,15
ccc68e1a,2022-06-17,30
ccc68e1a,2022-06-18,4
f26e52df,2022-06-13,11
f26e52df,2022-06-14,24
f26e52df,2022-06-15,10
f26e52df,2022-06-17,24
f26e52df,2022-06-18,8
8d2f838d,2022-06-13,13
8d2f838d,2022-06-14,11
8d2f838d,2022-06-15,8
8d2f838d,2022-06-17,10
8d2f838d,2022-06-18,1
efff7ab8,2022-06-13,8
efff7ab8,2022-06-14,5
efff7ab8,2022-06-15,7
efff7ab8,2022-06-17,12
efff7ab8,2022-06-18,4
2c9e559f,2022-06-13,10
2c9e559f,2022-06-14,18
2c9e559f,2022-06-15,3
2c9e559f,2022-06-17,10
2c9e559f,2022-06-18,1
94a7e495,2022-06-13,13
94a7e495,2022-06-14,30
94a7e495,2022-06-15,11
94a7e495,2022-06-17,26
94a7e495,2022-06-18,9
1dcaf963,2022-06-13,34
1dcaf963,2022-06-14,23
1dcaf963,2022-06-15,31
1dcaf963,2022-06-17,31
1dcaf963,2022-06-18,13
f14188e6,2022-06-13,40
f14188e6,2022-06-14,42
f14188e6,2022-06-15,54
f14188e6,2022-06-17,74
f14188e6,2022-06-18,33
a32ee9e0,2022-06-13,8
a32ee9e0,2022-06-14,13
a32ee9e0,2022-06-15,9
a32ee9e0,2022-06-17,20
a32ee9e0,2022-06-18,4
f6b9857d,2022-06-13,3
f6b9857d,2022-06-17,1
f4023a59,2022-06-13,26
f4023a59,2022-06-14,13
f4023a59,2022-06-15,12
f4023a59,2022-06-17,15
f4023a59,2022-06-18,3
5081320c,2022-06-13,95
5081320c,2022-06-14,55
5081320c,2022-06-15,50
5081320c,2022-06-17,54
5081320c,2022-06-18,55
ec1acede,2022-06-13,40
ec1acede,2022-06-14,33
ec1acede,2022-06-15,73
ec1acede,2022-06-17,63
ec1acede,2022-06-18,2
5c6fe906,2022-06-13,3
5c6fe906,2022-06-14,1
5c6fe906,2022-06-17,5
5c6fe906,2022-06-18,1
32da554b,2022-06-15,3
32da554b,2022-06-17,10
32da554b,2022-06-18,1
520aa6e8,2022-06-13,50
520aa6e8,2022-06-14,78
520aa6e8,2022-06-15,59
520aa6e8,2022-06-17,67
520aa6e8,2022-06-18,22
c7bb7a4e,2022-06-13,15
c7bb7a4e,2022-06-14,9
c7bb7a4e,2022-06-15,17
c7bb7a4e,2022-06-17,25
c7bb7a4e,2022-06-18,12
c47954c7,2022-06-13,4
c47954c7,2022-06-14,23
c47954c7,2022-06-15,14
c47954c7,2022-06-17,28
c47954c7,2022-06-18,7
b7f1d59e,2022-06-13,27
b7f1d59e,2022-06-14,35
b7f1d59e,2022-06-15,31
b7f1d59e,2022-06-17,33
b7f1d59e,2022-06-18,14
f4e4521c,2022-06-13,13
f4e4521c,2022-06-14,22
f4e4521c,2022-06-15,9
f4e4521c,2022-06-17,13
f4e4521c,2022-06-18,6
483e46ea,2022-06-13,588
483e46ea,2022-06-14,604
483e46ea,2022-06-15,518
483e46ea,2022-06-17,651
483e46ea,2022-06-18,308
7f16aeab,2022-06-13,5
7f16aeab,2022-06-14,3
7f16aeab,2022-06-15,1
7f16aeab,2022-06-17,2
7f16aeab,2022-06-18,1
56f6dd41,2022-06-13,13
56f6dd41,2022-06-14,23
56f6dd41,2022-06-15,27
56f6dd41,2022-06-17,25
56f6dd41,2022-06-18,11
605195ca,2022-06-13,40
605195ca,2022-06-14,35
605195ca,2022-06-15,44
605195ca,2022-06-17,73
605195ca,2022-06-18,22
ec501e7d,2022-06-13,9
ec501e7d,2022-06-14,18
ec501e7d,2022-06-15,7
ec501e7d,2022-06-17,13
ec501e7d,2022-06-18,2
364a1b9c,2022-06-13,27
364a1b9c,2022-06-14,25
364a1b9c,2022-06-15,34
364a1b9c,2022-06-17,47
364a1b9c,2022-06-18,10
0b25d737,2022-06-13,40
0b25d737,2022-06-14,38
0b25d737,2022-06-15,29
0b25d737,2022-06-17,44
0b25d737,2022-06-18,17
eb4d5f33,2022-06-13,23
eb4d5f33,2022-06-14,9
eb4d5f33,2022-06-15,15
eb4d5f33,2022-06-17,18
eb4d5f33,2022-06-18,11
2dfb73a5,2022-06-13,7
2dfb73a5,2022-06-14,3
2dfb73a5,2022-06-15,3
2dfb73a5,2022-06-17,5
2dfb73a5,2022-06-18,1
ad634451,2022-06-13,36
ad634451,2022-06-14,18
ad634451,2022-06-15,17
ad634451,2022-06-17,24
ad634451,2022-06-18,6
1678e422,2022-06-18,1
fdaaedaf,2022-06-13,12
fdaaedaf,2022-06-14,9
fdaaedaf,2022-06-15,10
fdaaedaf,2022-06-17,11
fdaaedaf,2022-06-18,10
af2e9ea2,2022-06-13,57
af2e9ea2,2022-06-14,100
af2e9ea2,2022-06-15,64
af2e9ea2,2022-06-17,106
af2e9ea2,2022-06-18,17
e3c132a6,2022-06-13,4
e3c132a6,2022-06-14,1
e3c132a6,2022-06-15,1
e3c132a6,2022-06-18,3
4e716506,2022-06-13,12
4e716506,2022-06-14,11
4e716506,2022-06-15,17
4e716506,2022-06-17,46
4e716506,2022-06-18,7
9a4501a9,2022-06-13,21
9a4501a9,2022-06-14,23
9a4501a9,2022-06-15,21
9a4501a9,2022-06-17,19
9a4501a9,2022-06-18,3
fb75f433,2022-06-13,23
fb75f433,2022-06-14,42
fb75f433,2022-06-15,36
fb75f433,2022-06-17,32
fb75f433,2022-06-18,16
a263690b,2022-06-13,14
a263690b,2022-06-14,13
a263690b,2022-06-15,11
a263690b,2022-06-17,11
a263690b,2022-06-18,10
22765cd9,2022-06-13,47
22765cd9,2022-06-14,61
22765cd9,2022-06-15,42
22765cd9,2022-06-17,39
22765cd9,2022-06-18,12
105e43d9,2022-06-13,29
105e43d9,2022-06-14,11
105e43d9,2022-06-15,10
105e43d9,2022-06-17,23
105e43d9,2022-06-18,6
7465367d,2022-06-13,36
7465367d,2022-06-14,29
7465367d,2022-06-15,12
7465367d,2022-06-17,40
7465367d,2022-06-18,7
bb3cd97a,2022-06-13,68
bb3cd97a,2022-06-14,95
bb3cd97a,2022-06-15,76
bb3cd97a,2022-06-17,96
bb3cd97a,2022-06-18,48
6e9c4fb2,2022-06-13,21
6e9c4fb2,2022-06-14,16
6e9c4fb2,2022-06-15,16
6e9c4fb2,2022-06-17,16
6e9c4fb2,2022-06-18,6
52527762,2022-06-14,1
52527762,2022-06-15,2
f089b65c,2022-06-13,12
f089b65c,2022-06-14,4
f089b65c,2022-06-15,12
f089b65c,2022-06-17,10
f089b65c,2022-06-18,3
bea85b1c,2022-06-13,11
bea85b1c,2022-06-14,2
bea85b1c,2022-06-15,6
bea85b1c,2022-06-17,4
bea85b1c,2022-06-18,7
4a583b23,2022-06-13,5
4a583b23,2022-06-14,4
4a583b23,2022-06-15,2
4a583b23,2022-06-17,6
4a583b23,2022-06-18,3
18801131,2022-06-13,1
18801131,2022-06-14,2
18801131,2022-06-15,22
18801131,2022-06-17,66
18801131,2022-06-18,23
6b30bd53,2022-06-15,35
6b30bd53,2022-06-17,13
6b30bd53,2022-06-18,5
abf05c42,2022-06-13,164
abf05c42,2022-06-14,133
abf05c42,2022-06-15,163
abf05c42,2022-06-17,171
abf05c42,2022-06-18,90
97bad660,2022-06-13,18
97bad660,2022-06-14,22
97bad660,2022-06-15,18
97bad660,2022-06-17,16
97bad660,2022-06-18,10
d56953f7,2022-06-13,1
d56953f7,2022-06-15,20
d56953f7,2022-06-17,30
d56953f7,2022-06-18,12
088a4a6c,2022-06-13,8
088a4a6c,2022-06-14,7
088a4a6c,2022-06-15,5
088a4a6c,2022-06-17,8
088a4a6c,2022-06-18,5
4d30adcd,2022-06-13,47
4d30adcd,2022-06-14,48
4d30adcd,2022-06-15,44
4d30adcd,2022-06-17,97
4d30adcd,2022-06-18,13
87052a12,2022-06-13,6
87052a12,2022-06-14,1
87052a12,2022-06-15,2
87052a12,2022-06-17,7
87052a12,2022-06-18,2
ccb3985c,2022-06-13,22
ccb3985c,2022-06-14,23
ccb3985c,2022-06-15,5
ccb3985c,2022-06-17,13
ccb3985c,2022-06-18,13
1da70967,2022-06-13,9
1da70967,2022-06-14,4
1da70967,2022-06-15,1
1da70967,2022-06-17,4
5d16fcb8,2022-06-13,3
5d16fcb8,2022-06-14,4
5d16fcb8,2022-06-15,8
5d16fcb8,2022-06-17,10
5d16fcb8,2022-06-18,4
70bfecb1,2022-06-13,10
70bfecb1,2022-06-14,10
70bfecb1,2022-06-15,4
70bfecb1,2022-06-17,6
70bfecb1,2022-06-18,5
90818ae6,2022-06-13,3
90818ae6,2022-06-14,8
90818ae6,2022-06-15,1
90818ae6,2022-06-17,8
90818ae6,2022-06-18,1
ac4845bd,2022-06-13,1
ac4845bd,2022-06-14,1
ac4845bd,2022-06-15,2
ac4845bd,2022-06-17,1
b0caaa1d,2022-06-13,35
b0caaa1d,2022-06-14,30
b0caaa1d,2022-06-15,20
b0caaa1d,2022-06-17,41
b0caaa1d,2022-06-18,12
8a49db4f,2022-06-13,1
8a49db4f,2022-06-14,2
8a49db4f,2022-06-15,1
8a49db4f,2022-06-17,3
8a49db4f,2022-06-18,2
124d06b3,2022-06-13,14
124d06b3,2022-06-14,15
124d06b3,2022-06-15,6
124d06b3,2022-06-17,38
124d06b3,2022-06-18,2
d52dd438,2022-06-13,2
d52dd438,2022-06-14,1
d52dd438,2022-06-15,1
d52dd438,2022-06-17,4
d52dd438,2022-06-18,2
1412ff2e,2022-06-13,17
1412ff2e,2022-06-14,6
1412ff2e,2022-06-15,5
1412ff2e,2022-06-17,13
1412ff2e,2022-06-18,3
d86f1361,2022-06-13,4
d86f1361,2022-06-14,5
d86f1361,2022-06-15,3
d86f1361,2022-06-17,7
24d1dc2a,2022-06-13,6
24d1dc2a,2022-06-17,1
24d1dc2a,2022-06-18,1
cbaa760e,2022-06-13,2
cbaa760e,2022-06-14,1
cbaa760e,2022-06-15,1
cbaa760e,2022-06-17,5
8b5261f1,2022-06-13,17
8b5261f1,2022-06-14,14
8b5261f1,2022-06-15,10
8b5261f1,2022-06-17,19
8b5261f1,2022-06-18,15
bef1285c,2022-06-13,2
bef1285c,2022-06-15,2
bef1285c,2022-06-17,5
dd6d3879,2022-06-13,1
f784034c,2022-06-13,60
f784034c,2022-06-14,29
f784034c,2022-06-15,31
f784034c,2022-06-17,86
f784034c,2022-06-18,14
64f827d8,2022-06-13,4
64f827d8,2022-06-14,2
64f827d8,2022-06-15,2
64f827d8,2022-06-17,2
957407a6,2022-06-13,18
957407a6,2022-06-14,11
957407a6,2022-06-15,17
957407a6,2022-06-17,29
957407a6,2022-06-18,11
78b11a60,2022-06-13,58
78b11a60,2022-06-14,31
78b11a60,2022-06-15,34
78b11a60,2022-06-17,41
78b11a60,2022-06-18,16
42470cc0,2022-06-13,6
42470cc0,2022-06-14,7
42470cc0,2022-06-15,5
42470cc0,2022-06-17,7
42470cc0,2022-06-18,5
f93bd9ba,2022-06-13,92
f93bd9ba,2022-06-14,119
f93bd9ba,2022-06-15,66
f93bd9ba,2022-06-17,178
f93bd9ba,2022-06-18,29
6bc06c7d,2022-06-14,1
6bc06c7d,2022-06-17,17
6bc06c7d,2022-06-18,2
233c8d2f,2022-06-13,14
233c8d2f,2022-06-14,24
233c8d2f,2022-06-15,14
233c8d2f,2022-06-17,21
233c8d2f,2022-06-18,9
19966e28,2022-06-18,1
c96ccec8,2022-06-13,2
c96ccec8,2022-06-14,8
c96ccec8,2022-06-15,7
c96ccec8,2022-06-17,9
c96ccec8,2022-06-18,3
756b3375,2022-06-13,8
756b3375,2022-06-14,7
756b3375,2022-06-15,6
756b3375,2022-06-17,11
756b3375,2022-06-18,7
1647f5c6,2022-06-13,6
1647f5c6,2022-06-14,4
1647f5c6,2022-06-15,5
1647f5c6,2022-06-17,4
fb9d73c1,2022-06-13,19
fb9d73c1,2022-06-14,18
fb9d73c1,2022-06-15,31
fb9d73c1,2022-06-17,22
fb9d73c1,2022-06-18,10
34dc1289,2022-06-13,2
34dc1289,2022-06-14,4
34dc1289,2022-06-15,4
34dc1289,2022-06-17,2
28ab6bf7,2022-06-13,77
28ab6bf7,2022-06-14,64
28ab6bf7,2022-06-15,46
28ab6bf7,2022-06-17,125
28ab6bf7,2022-06-18,29
fd7b58ce,2022-06-13,7
fd7b58ce,2022-06-14,5
fd7b58ce,2022-06-15,1
fd7b58ce,2022-06-17,1
fd7b58ce,2022-06-18,2
1a37a2a0,2022-06-13,31
1a37a2a0,2022-06-14,48
1a37a2a0,2022-06-15,29
1a37a2a0,2022-06-17,36
